date,USD Curncy,KRW Curncy,MYR Curncy,CNY Curncy,THB Curncy,IDR Curncy,TWD Curncy,INR Curncy,JPY Curncy,AUD Curncy,GBP Curncy,EUR Curncy
1995-10-05,1.0,765.2,2.5315,8.318,25.115,2260.0,26.78,33.89,99.67,0.7578,1.5842,1.331
1995-10-06,1.0,768.65,2.5365,8.3174,25.11,2267.0,26.755,33.95,100.44,0.762,1.5847,1.3293
1995-10-09,1.0,767.35,2.5355,8.317,25.105,2266.0,26.855,34.0,100.43,0.7643,1.5855,1.3425
1995-10-10,1.0,764.6,2.538,8.3158,25.1,2264.0,26.855,33.9,100.85,0.7611,1.5771,1.3374
1995-10-11,1.0,765.4,2.5395,8.315,25.1,2262.0,26.875,33.852,101.11,0.7621,1.5708,1.3341
1995-10-12,1.0,765.4,2.5425,8.3144,25.1,2263.0,26.881,33.9,100.17,0.7598,1.5762,1.3376
1995-10-13,1.0,765.4,2.545,8.3142,25.085,2262.0,26.861,34.0,100.98,0.7589,1.5751,1.3319
1995-10-16,1.0,765.4,2.543,8.3148,25.1,2263.0,26.849,34.4,100.69,0.7594,1.5737,1.3387
1995-10-17,1.0,765.4,2.5233,8.3148,25.095,2263.0,26.901,34.71,100.35,0.7541,1.5719,1.3399
1995-10-18,1.0,764.8,2.525,8.3141,25.1,2263.0,26.946,34.85,100.75,0.7547,1.5692,1.3346
1995-10-19,1.0,763.7,2.5253,8.3142,25.1,2261.0,26.972,34.96,100.37,0.7514,1.576,1.3428
1995-10-20,1.0,763.7,2.526,8.3144,25.075,2271.0,26.975,35.5,100.35,0.7505,1.5727,1.3536
1995-10-23,1.0,764.5,2.5152,8.3139,25.065,2269.0,26.85,35.5,99.97,0.747,1.579,1.3607
1995-10-24,1.0,763.0,2.5235,8.3136,25.05,2269.0,26.915,35.45,100.47,0.7477,1.579,1.3607
1995-10-25,1.0,765.45,2.531,8.3137,25.09,2268.0,26.915,35.5,101.24,0.7493,1.5786,1.3554
1995-10-26,1.0,762.5,2.5395,8.3147,25.12,2268.0,26.952,35.69,101.44,0.7555,1.5837,1.3497
1995-10-27,1.0,763.2,2.5345,8.3144,25.13,2276.0,26.945,35.4,101.87,0.7546,1.5773,1.3554
1995-10-30,1.0,763.0,2.539,8.3149,25.15,2268.0,26.959,34.86,101.9,0.7603,1.5764,1.3515
1995-10-31,1.0,762.5,2.536,8.3149,25.16,2269.0,26.959,34.4,101.96,0.7596,1.5798,1.3508
1995-11-01,1.0,762.7,2.54,8.3146,25.225,2273.0,27.015,34.43,103.3,0.7607,1.5785,1.3443
1995-11-02,1.0,762.8,2.542,8.3148,25.245,2277.0,27.134,34.47,104.07,0.7576,1.5784,1.343
1995-11-03,1.0,766.2,2.546,8.3147,25.25,2283.0,27.205,34.64,103.9,0.7582,1.5788,1.3463
1995-11-06,1.0,769.2,2.5385,8.3147,25.205,2278.0,27.18,34.75,103.26,0.7541,1.5802,1.3463
1995-11-07,1.0,768.2,2.539,8.3149,25.193,2275.0,27.185,34.6,103.01,0.7493,1.5812,1.3455
1995-11-08,1.0,768.8,2.5335,8.3148,25.195,2279.0,27.196,34.65,102.59,0.7494,1.58,1.3461
1995-11-09,1.0,768.1,2.5295,8.3146,25.14,2282.0,27.185,34.65,100.57,0.7367,1.578,1.3464
1995-11-10,1.0,766.6,2.534,8.314,25.13,2283.0,27.119,34.55,100.88,0.7375,1.5665,1.3488
1995-11-13,1.0,765.5,2.533,8.3139,25.16,2279.0,27.182,34.55,101.93,0.7377,1.5532,1.3425
1995-11-14,1.0,766.0,2.5285,8.3136,25.15,2280.0,27.212,34.58,101.51,0.7398,1.5593,1.3481
1995-11-15,1.0,766.3,2.529,8.3131,25.12,2286.0,27.22,34.63,101.51,0.7344,1.5546,1.3563
1995-11-16,1.0,766.0,2.5285,8.3135,25.145,2287.0,27.24,34.78,102.05,0.7419,1.5567,1.3521
1995-11-17,1.0,765.8,2.5312,8.3132,25.14,2286.0,27.251,34.7,102.18,0.7412,1.5429,1.3561
1995-11-20,1.0,766.5,2.5285,8.313,25.14,2284.0,27.307,34.8,101.21,0.746,1.5567,1.3494
1995-11-21,1.0,769.4,2.5325,8.3129,25.13,2284.0,27.307,34.82,101.45,0.7416,1.5574,1.3539
1995-11-22,1.0,768.25,2.534,8.3128,25.135,2282.0,27.315,34.82,100.88,0.7406,1.5636,1.3534
1995-11-23,1.0,768.75,2.536,8.3125,25.115,2283.0,27.29,34.8,100.76,0.7407,1.5624,1.3494
1995-11-24,1.0,765.5,2.5425,8.3122,25.115,2283.0,27.297,34.82,101.53,0.7395,1.5596,1.3479
1995-11-27,1.0,765.7,2.5335,8.3114,25.165,2283.0,27.289,34.9,101.65,0.7445,1.552,1.3333
1995-11-28,1.0,766.0,2.534,8.3116,25.15,2283.0,27.308,34.85,101.25,0.7492,1.5436,1.3348
1995-11-29,1.0,765.8,2.5335,8.3116,25.12,2283.0,27.308,34.915,101.65,0.7486,1.5341,1.3316
1995-11-30,1.0,766.2,2.5295,8.3116,25.16,2285.0,27.298,34.935,102.04,0.7438,1.5336,1.3243
1995-12-01,1.0,767.2,2.531,8.3127,25.155,2284.0,27.298,34.9,101.22,0.739,1.531,1.3229
1995-12-04,1.0,767.7,2.527,8.3131,25.15,2284.0,27.281,35.0,101.31,0.7387,1.5332,1.3257
1995-12-05,1.0,766.4,2.5407,8.3132,25.14,2283.0,27.27,34.86,101.2,0.7396,1.5443,1.33
1995-12-06,1.0,766.7,2.5295,8.3133,25.14,2285.0,27.285,34.837,101.61,0.7398,1.542,1.3271
1995-12-07,1.0,766.7,2.529,8.3135,25.16,2287.0,27.29,34.85,101.33,0.7387,1.5353,1.328
1995-12-08,1.0,766.9,2.538,8.3138,25.155,2288.0,27.29,34.91,101.27,0.737,1.534,1.3229
1995-12-11,1.0,766.8,2.533,8.3147,25.14,2284.0,27.295,34.85,101.16,0.7365,1.5346,1.3247
1995-12-12,1.0,766.4,2.531,8.3148,25.155,2284.0,27.29,34.87,101.77,0.741,1.5333,1.321
1995-12-13,1.0,766.9,2.544,8.3146,25.14,2283.0,27.306,34.94,101.63,0.7445,1.5349,1.3191
1995-12-14,1.0,766.9,2.535,8.3154,25.14,2285.0,27.307,34.95,101.43,0.7397,1.5451,1.3257
1995-12-15,1.0,767.4,2.543,8.3171,25.16,2285.0,27.31,34.95,102.04,0.7428,1.5373,1.3264
1995-12-18,1.0,768.5,2.534,8.318,25.155,2287.0,27.31,35.0,101.5,0.7402,1.543,1.3341
1995-12-19,1.0,768.5,2.5345,8.3176,25.155,2287.0,27.329,35.02,102.0,0.7414,1.5406,1.3316
1995-12-20,1.0,768.4,2.5335,8.3174,25.18,2286.0,27.335,34.955,101.72,0.7416,1.5427,1.327
1995-12-21,1.0,768.8,2.5265,8.3173,25.175,2288.0,27.331,34.975,101.78,0.7409,1.5398,1.3303
1995-12-22,1.0,769.1,2.538,8.3174,25.17,2288.0,27.281,34.975,102.3,0.7403,1.5446,1.3305
1995-12-25,1.0,769.1,2.538,8.318,25.169,2289.0,27.281,34.975,102.45,0.741,1.5454,1.3305
1995-12-26,1.0,769.6,2.5392,8.3179,25.17,2287.0,27.277,34.9925,102.33,0.7415,1.5597,1.3305
1995-12-27,1.0,769.7,2.5365,8.3179,25.15,2290.0,27.291,35.06,102.82,0.7479,1.5602,1.3392
1995-12-28,1.0,768.9,2.5365,8.3179,25.18,2291.0,27.286,35.115,102.68,0.7444,1.5485,1.3387
1995-12-29,1.0,770.2,2.5397,8.3174,25.19,2287.0,27.286,35.1785,103.52,0.7428,1.5496,1.3392
1996-01-01,1.0,770.2,2.535,8.318,25.19,2284.0,27.265,35.2,103.45,0.7432,1.5525,1.3392
1996-01-02,1.0,771.7,2.5365,8.318,25.19,2283.0,27.265,35.2,103.95,0.7446,1.5545,1.3389
1996-01-03,1.0,771.7,2.537,8.3191,25.205,2283.0,27.265,35.37,104.86,0.7468,1.5509,1.3342
1996-01-04,1.0,771.7,2.554,8.3203,25.235,2287.0,27.3,35.37,105.17,0.7395,1.5524,1.3208
1996-01-05,1.0,782.9,2.553,8.3204,25.25,2287.0,27.306,35.45,105.42,0.748,1.5509,1.3349
1996-01-08,1.0,784.4,2.553,8.3215,25.25,2290.0,27.322,35.725,105.22,0.7479,1.5517,1.333
1996-01-09,1.0,786.4,2.549,8.3214,25.245,2293.0,27.322,35.805,104.39,0.7431,1.5455,1.3312
1996-01-10,1.0,785.0,2.5455,8.3208,25.225,2292.0,27.37,35.76,104.83,0.7465,1.5458,1.3351
1996-01-11,1.0,783.8,2.546,8.3204,25.255,2292.0,27.38,35.65,104.82,0.7442,1.5446,1.3351
1996-01-12,1.0,787.2,2.5625,8.3204,25.275,2292.0,27.372,35.755,105.25,0.7435,1.5465,1.3332
1996-01-15,1.0,790.85,2.5535,8.3208,25.275,2291.0,27.378,35.7,105.33,0.742,1.5426,1.3291
1996-01-16,1.0,788.1,2.5535,8.3204,25.255,2289.0,27.373,35.7,106.09,0.7445,1.5327,1.3201
1996-01-17,1.0,789.3,2.553,8.3202,25.275,2289.0,27.396,35.795,105.59,0.7415,1.524,1.3146
1996-01-18,1.0,788.4,2.553,8.3191,25.295,2289.0,27.415,35.85,105.63,0.739,1.5163,1.3104
1996-01-19,1.0,786.7,2.55,8.3178,25.295,2289.0,27.421,35.85,105.36,0.737,1.5115,1.3024
1996-01-22,1.0,786.5,2.554,8.3174,25.305,2289.0,27.412,35.825,105.78,0.7339,1.5141,1.3045
1996-01-23,1.0,786.1,2.555,8.317,25.295,2291.0,27.422,35.755,105.97,0.7358,1.5149,1.3028
1996-01-24,1.0,785.2,2.562,8.3163,25.308,2290.0,27.431,36.0,107.08,0.7379,1.5117,1.3002
1996-01-25,1.0,783.1,2.561,8.3167,25.33,2291.0,27.441,35.97,107.1,0.7389,1.5064,1.3012
1996-01-26,1.0,784.4,2.553,8.3157,25.345,2293.0,27.445,36.02,106.6,0.737,1.5038,1.2893
1996-01-29,1.0,782.0,2.5525,8.315,25.345,2292.0,27.447,36.04,106.7,0.7412,1.507,1.2938
1996-01-30,1.0,780.3,2.5555,8.3147,25.335,2292.0,27.468,36.05,107.36,0.7448,1.5052,1.2913
1996-01-31,1.0,781.2,2.553,8.3138,25.34,2291.0,27.462,36.41,107.05,0.7464,1.5137,1.2943
1996-02-01,1.0,782.8,2.5565,8.3132,25.335,2291.0,27.462,36.47,106.74,0.7483,1.5201,1.292
1996-02-02,1.0,781.0,2.5525,8.3127,25.33,2290.0,27.466,36.74,106.38,0.7578,1.5252,1.2967
1996-02-05,1.0,780.0,2.5445,8.3131,25.27,2291.0,27.466,37.9,105.21,0.7558,1.539,1.3098
1996-02-06,1.0,776.1,2.543,8.312,25.245,2291.0,27.441,37.65,105.1,0.7537,1.544,1.3086
1996-02-07,1.0,774.7,2.533,8.3111,25.25,2291.0,27.47,37.3,106.13,0.7518,1.5375,1.304
1996-02-08,1.0,776.5,2.546,8.31,25.273,2292.0,27.473,37.05,107.13,0.7602,1.5384,1.304
1996-02-09,1.0,777.9,2.5468,8.3094,25.27,2292.0,27.474,36.94,107.05,0.7548,1.531,1.3045
1996-02-12,1.0,777.9,2.546,8.3092,25.275,2293.0,27.461,36.95,106.86,0.7556,1.5276,1.3074
1996-02-13,1.0,775.6,2.5463,8.3104,25.245,2293.0,27.463,36.75,106.75,0.7544,1.5374,1.3036
1996-02-14,1.0,775.5,2.5423,8.31,25.26,2293.0,27.465,36.47,106.19,0.7549,1.542,1.3084
1996-02-15,1.0,775.5,2.542,8.3112,25.235,2295.0,27.442,36.6,105.63,0.7555,1.5378,1.3057
1996-02-16,1.0,774.8,2.5535,8.3136,25.225,2295.0,27.458,36.65,105.24,0.7556,1.552,1.3141
1996-02-19,1.0,774.8,2.5485,8.3152,25.19,2304.0,27.46,36.6,104.12,0.7534,1.545,1.3277
1996-02-20,1.0,776.1,2.548,8.3152,25.2,2302.0,27.46,36.5,105.86,0.7543,1.5453,1.3189
1996-02-21,1.0,776.1,2.5515,8.3152,25.205,2310.0,27.46,36.52,104.95,0.7533,1.544,1.3228
1996-02-22,1.0,776.5,2.5517,8.3152,25.2,2306.0,27.46,36.54,104.97,0.7553,1.5452,1.3231
1996-02-23,1.0,776.0,2.552,8.3152,25.2,2314.0,27.476,36.35,104.91,0.7572,1.5399,1.3256
1996-02-26,1.0,776.9,2.544,8.3169,25.18,2320.0,27.493,35.82,104.35,0.7582,1.5397,1.3284
1996-02-27,1.0,777.1,2.5462,8.3196,25.18,2316.0,27.49,35.54,104.38,0.7593,1.5414,1.3254
1996-02-28,1.0,776.3,2.5487,8.3207,25.195,2315.0,27.495,35.16,104.82,0.7629,1.5299,1.3194
1996-02-29,1.0,777.6,2.548,8.3211,25.21,2313.0,27.496,34.7,105.23,0.7647,1.5319,1.3123
1996-03-01,1.0,777.6,2.5435,8.3211,25.225,2313.0,27.497,34.52,105.28,0.7614,1.5285,1.307
1996-03-04,1.0,779.8,2.5457,8.3208,25.21,2314.0,27.492,34.2,105.25,0.7595,1.5277,1.3072
1996-03-05,1.0,777.8,2.5438,8.321,25.2,2315.0,27.496,34.1,105.15,0.7599,1.5309,1.3058
1996-03-06,1.0,776.3,2.5405,8.3223,25.195,2318.0,27.498,34.05,105.46,0.7644,1.5276,1.3079
1996-03-07,1.0,775.7,2.5405,8.3229,25.215,2319.0,27.499,33.92,105.29,0.763,1.5296,1.306
1996-03-08,1.0,775.0,2.5445,8.3239,25.225,2319.0,27.499,34.03,105.69,0.7685,1.5234,1.3012
1996-03-11,1.0,774.8,2.5422,8.3263,25.23,2333.0,27.499,34.06,105.53,0.7683,1.524,1.3024
1996-03-12,1.0,776.0,2.5432,8.3299,25.22,2333.0,27.499,34.075,105.19,0.7703,1.5255,1.3046
1996-03-13,1.0,777.4,2.542,8.3348,25.22,2333.0,27.499,33.98,105.2,0.7749,1.5231,1.3111
1996-03-14,1.0,777.1,2.539,8.3333,25.22,2338.0,27.499,34.07,105.44,0.7741,1.5271,1.3099
1996-03-15,1.0,777.4,2.5405,8.3317,25.225,2335.0,27.35,34.2,105.88,0.7732,1.5272,1.3058
1996-03-18,1.0,780.95,2.5395,8.3334,25.245,2335.0,27.449,34.9,106.07,0.7747,1.5315,1.3082
1996-03-19,1.0,781.85,2.5445,8.3328,25.25,2336.0,27.311,35.15,106.16,0.7737,1.5341,1.308
1996-03-20,1.0,778.6,2.5445,8.332,25.24,2336.0,27.175,35.3,106.45,0.7763,1.5385,1.3069
1996-03-21,1.0,779.1,2.5452,8.3318,25.255,2335.0,27.153,35.1,106.85,0.7778,1.5364,1.3072
1996-03-22,1.0,780.5,2.542,8.3333,25.255,2337.0,27.276,34.5,106.75,0.7773,1.5366,1.3072
1996-03-25,1.0,781.1,2.5427,8.3349,25.25,2338.0,27.16,34.08,106.15,0.7738,1.5233,1.3065
1996-03-26,1.0,779.4,2.5415,8.3342,25.24,2333.0,27.241,34.0,106.49,0.7734,1.5232,1.3067
1996-03-27,1.0,779.8,2.5413,8.3355,25.23,2336.0,27.229,34.26,106.67,0.7813,1.5195,1.298
1996-03-28,1.0,779.3,2.5375,8.3355,25.25,2343.0,27.225,34.13,106.28,0.7812,1.5247,1.305
1996-03-29,1.0,779.4,2.534,8.3338,25.255,2337.0,27.225,34.11,107.26,0.7829,1.527,1.3072
1996-04-01,1.0,782.05,2.5315,8.3343,25.265,2339.0,27.237,34.1,107.58,0.7847,1.5244,1.3028
1996-04-02,1.0,779.0,2.5265,8.3339,25.258,2335.0,27.21,34.05,107.63,0.7829,1.5244,1.304
1996-04-03,1.0,777.5,2.5305,8.3338,25.235,2329.0,27.21,34.15,106.91,0.7815,1.5254,1.3067
1996-04-04,1.0,777.3,2.5305,8.3325,25.25,2326.0,27.21,34.13,107.1,0.7828,1.531,1.3062
1996-04-05,1.0,777.3,2.5315,8.331,25.25,2330.0,27.192,34.2,107.65,0.784,1.529,1.3062
1996-04-08,1.0,776.4,2.532,8.3312,25.28,2330.0,27.15,34.235,107.75,0.7842,1.5294,1.3062
1996-04-09,1.0,777.0,2.5335,8.3315,25.295,2330.0,27.131,34.1,108.32,0.7861,1.5216,1.2963
1996-04-10,1.0,777.3,2.5245,8.3318,25.315,2330.0,27.165,34.1,108.33,0.7882,1.5142,1.292
1996-04-11,1.0,777.3,2.513,8.3324,25.315,2331.0,27.157,34.1,108.6,0.7907,1.5114,1.2908
1996-04-12,1.0,778.7,2.5175,8.3322,25.295,2332.0,27.147,34.1,108.73,0.7915,1.5125,1.2885
1996-04-15,1.0,779.6,2.5118,8.3321,25.325,2328.0,27.156,34.2,108.53,0.791,1.5087,1.284
1996-04-16,1.0,779.4,2.5029,8.3317,25.315,2327.0,27.142,34.2,108.13,0.7865,1.5096,1.2844
1996-04-17,1.0,779.0,2.4938,8.3312,25.325,2327.0,27.151,34.2,108.19,0.7873,1.5102,1.2855
1996-04-18,1.0,778.6,2.4965,8.3309,25.305,2326.0,27.143,34.21,106.74,0.7828,1.5181,1.2834
1996-04-19,1.0,777.4,2.496,8.3306,25.285,2326.0,27.137,34.2,107.37,0.7858,1.5136,1.2873
1996-04-22,1.0,776.0,2.492,8.33,25.29,2327.0,27.141,34.25,106.74,0.7875,1.5122,1.2835
1996-04-23,1.0,775.8,2.499,8.3302,25.275,2326.0,27.162,34.22,106.76,0.7904,1.5159,1.2819
1996-04-24,1.0,775.9,2.4995,8.3301,25.285,2326.0,27.175,34.22,106.53,0.7845,1.5148,1.2793
1996-04-25,1.0,775.8,2.5045,8.3301,25.295,2330.0,27.192,34.22,106.76,0.7891,1.5079,1.2739
1996-04-26,1.0,776.1,2.4945,8.33,25.29,2329.0,27.185,34.3,105.45,0.7901,1.512,1.2739
1996-04-29,1.0,776.0,2.493,8.3306,25.235,2337.0,27.165,34.25,104.95,0.7879,1.5061,1.2788
1996-04-30,1.0,775.6,2.4937,8.3301,25.255,2329.0,27.161,34.55,105.13,0.7875,1.5065,1.2684
1996-05-01,1.0,775.6,2.4922,8.3301,25.245,2328.0,27.167,34.7,105.35,0.7902,1.493,1.2695
1996-05-02,1.0,775.6,2.4945,8.3301,25.28,2328.0,27.168,34.35,104.39,0.7963,1.5027,1.2703
1996-05-03,1.0,775.6,2.494,8.33,25.24,2329.0,27.159,34.5,105.15,0.7955,1.507,1.2739
1996-05-06,1.0,775.2,2.4948,8.33,25.255,2329.0,27.165,34.55,104.85,0.7968,1.507,1.2739
1996-05-07,1.0,775.0,2.4938,8.33,25.235,2325.0,27.171,34.45,105.24,0.8008,1.5107,1.2789
1996-05-08,1.0,775.1,2.484,8.33,25.235,2327.0,27.17,34.63,105.1,0.8022,1.525,1.2811
1996-05-09,1.0,775.1,2.488,8.3301,25.23,2331.0,27.166,34.95,104.6,0.7991,1.5239,1.2806
1996-05-10,1.0,775.1,2.4895,8.3302,25.235,2330.0,27.165,35.15,105.56,0.8016,1.5202,1.275
1996-05-13,1.0,775.1,2.4897,8.3302,25.24,2329.0,27.168,35.24,105.0,0.8021,1.5142,1.2715
1996-05-14,1.0,775.1,2.4973,8.33,25.255,2329.0,27.174,34.9,105.85,0.8026,1.515,1.2692
1996-05-15,1.0,775.0,2.492,8.3301,25.275,2329.0,27.194,34.75,106.89,0.8004,1.5146,1.2705
1996-05-16,1.0,775.1,2.4925,8.33,25.29,2330.0,27.205,34.97,106.56,0.7988,1.5144,1.2682
1996-05-17,1.0,775.6,2.4898,8.3293,25.285,2329.0,27.21,34.9,106.8,0.8008,1.5131,1.2763
1996-05-20,1.0,776.4,2.489,8.3284,25.305,2328.0,27.265,34.8,107.1,0.7946,1.5135,1.2703
1996-05-21,1.0,776.7,2.4937,8.3273,25.305,2328.0,27.312,35.0,107.18,0.7944,1.5138,1.2652
1996-05-22,1.0,777.0,2.493,8.3272,25.305,2329.0,27.322,35.05,107.17,0.7947,1.5087,1.2666
1996-05-23,1.0,777.8,2.493,8.3267,25.325,2332.0,27.299,35.05,106.91,0.794,1.5128,1.2653
1996-05-24,1.0,777.8,2.5003,8.3267,25.31,2331.0,27.322,35.06,107.9,0.7909,1.512,1.2649
1996-05-27,1.0,782.55,2.492,8.3254,25.335,2331.0,27.641,35.06,107.85,0.7921,1.5139,1.2649
1996-05-28,1.0,779.5,2.4965,8.3248,25.36,2332.0,27.641,35.05,108.85,0.7944,1.5144,1.2606
1996-05-29,1.0,782.7,2.5005,8.3262,25.365,2332.0,27.72,35.14,108.13,0.798,1.5318,1.2622
1996-05-30,1.0,785.4,2.4977,8.3263,25.305,2332.0,27.67,35.05,107.76,0.7968,1.5343,1.2713
1996-05-31,1.0,784.8,2.4962,8.3255,25.33,2332.0,27.66,35.05,108.08,0.7987,1.5511,1.2755
1996-06-03,1.0,785.6,2.5003,8.3254,25.335,2332.0,27.621,34.84,108.45,0.8014,1.5552,1.2762
1996-06-04,1.0,783.4,2.503,8.3249,25.325,2333.0,27.696,34.85,108.82,0.797,1.548,1.2721
1996-06-05,1.0,783.5,2.499,8.3239,25.345,2333.0,27.762,34.82,109.08,0.792,1.5486,1.2732
1996-06-06,1.0,783.5,2.4973,8.3224,25.365,2334.0,27.69,34.85,109.15,0.7862,1.5429,1.2723
1996-06-07,1.0,783.6,2.498,8.3237,25.355,2334.0,27.665,34.875,109.31,0.7923,1.536,1.2694
1996-06-10,1.0,783.8,2.4977,8.3234,25.365,2334.0,27.72,34.87,109.06,0.7942,1.5349,1.2684
1996-06-11,1.0,786.7,2.4975,8.3235,25.355,2334.0,27.691,34.87,109.53,0.7921,1.536,1.2682
1996-06-12,1.0,788.6,2.4917,8.3229,25.355,2335.0,27.71,34.87,108.95,0.7915,1.5368,1.2678
1996-06-13,1.0,791.7,2.4915,8.3221,25.35,2330.0,27.65,34.87,108.69,0.7916,1.5354,1.2681
1996-06-14,1.0,793.7,2.495,8.3217,25.325,2328.0,27.602,34.91,109.23,0.7928,1.5361,1.2771
1996-06-17,1.0,793.7,2.495,8.3222,25.34,2328.0,27.648,34.95,109.04,0.7917,1.544,1.2825
1996-06-18,1.0,794.2,2.4945,8.3224,25.34,2323.0,27.63,34.95,107.8,0.7889,1.5443,1.284
1996-06-19,1.0,795.8,2.4915,8.3224,25.305,2325.0,27.625,34.95,108.01,0.788,1.5435,1.2809
1996-06-20,1.0,797.8,2.4945,8.3212,25.315,2326.0,27.625,34.95,108.19,0.7886,1.5397,1.2785
1996-06-21,1.0,807.8,2.4967,8.3203,25.335,2331.0,27.646,34.98,109.16,0.7895,1.5355,1.2749
1996-06-24,1.0,809.4,2.4988,8.3201,25.35,2328.0,27.635,34.98,108.92,0.7904,1.5413,1.2729
1996-06-25,1.0,807.7,2.4985,8.3206,25.355,2330.0,27.636,35.02,108.92,0.7905,1.5405,1.2736
1996-06-26,1.0,807.8,2.4955,8.3206,25.365,2326.0,27.638,35.1,109.58,0.7904,1.5403,1.2762
1996-06-27,1.0,806.2,2.4933,8.321,25.365,2325.0,27.55,35.1,109.1,0.7889,1.5491,1.2807
1996-06-28,1.0,805.8,2.495,8.3221,25.375,2327.0,27.493,35.1,109.73,0.7881,1.5527,1.2809
1996-07-01,1.0,807.4,2.4918,8.3217,25.385,2325.0,27.482,35.1,109.68,0.7877,1.5584,1.2798
1996-07-02,1.0,806.7,2.495,8.3211,25.395,2325.0,27.42,35.0,110.34,0.7826,1.5587,1.2771
1996-07-03,1.0,808.0,2.4923,8.3201,25.41,2325.0,27.458,35.13,110.3,0.7832,1.564,1.2785
1996-07-04,1.0,810.55,2.4911,8.3201,25.385,2341.0,27.53,35.1,110.4,0.7843,1.5584,1.2806
1996-07-05,1.0,806.1,2.4915,8.32,25.415,2332.0,27.545,35.1,110.81,0.7955,1.5576,1.2767
1996-07-08,1.0,809.6,2.493,8.3187,25.425,2330.0,27.635,35.1,110.82,0.7935,1.5539,1.2762
1996-07-09,1.0,810.6,2.4925,8.3172,25.415,2337.0,27.562,35.37,110.44,0.7944,1.5495,1.2793
1996-07-10,1.0,809.2,2.4915,8.3161,25.41,2332.0,27.532,35.35,110.4,0.7981,1.5525,1.2783
1996-07-11,1.0,807.5,2.4905,8.316,25.415,2327.0,27.55,35.5,110.28,0.7963,1.5551,1.2809
1996-07-12,1.0,808.8,2.4925,8.3159,25.41,2328.0,27.551,35.35,110.91,0.7968,1.5513,1.2803
1996-07-15,1.0,809.7,2.4915,8.3165,25.41,2327.0,27.563,35.5,110.26,0.795,1.552,1.2817
1996-07-16,1.0,811.0,2.487,8.3151,25.35,2327.0,27.556,35.79,109.36,0.7899,1.5577,1.3031
1996-07-17,1.0,811.0,2.4865,8.315,25.33,2326.0,27.565,35.7,108.66,0.7866,1.5459,1.3072
1996-07-18,1.0,810.6,2.487,8.3147,25.315,2326.0,27.51,35.7,108.39,0.791,1.5456,1.3028
1996-07-19,1.0,809.9,2.4885,8.3152,25.308,2326.0,27.548,35.55,107.82,0.791,1.545,1.3067
1996-07-22,1.0,810.8,2.4885,8.314,25.295,2326.0,27.529,35.62,107.45,0.7894,1.5514,1.3096
1996-07-23,1.0,810.5,2.4885,8.3132,25.27,2325.0,27.54,35.47,107.83,0.7908,1.5527,1.3057
1996-07-24,1.0,810.0,2.4875,8.313,25.27,2330.0,27.555,35.5,108.43,0.7909,1.5535,1.3067
1996-07-25,1.0,810.7,2.49,8.3127,25.29,2327.0,27.5,35.55,108.24,0.7872,1.5579,1.3135
1996-07-26,1.0,811.0,2.4923,8.3127,25.31,2328.0,27.5,35.55,108.34,0.7865,1.5551,1.3096
1996-07-29,1.0,810.6,2.4963,8.3111,25.345,2353.0,27.54,35.55,108.19,0.7873,1.5577,1.3099
1996-07-30,1.0,810.9,2.4945,8.3109,25.29,2348.0,27.506,35.69,107.96,0.7803,1.557,1.3118
1996-07-31,1.0,810.1,2.4955,8.3107,25.285,2353.0,27.506,35.55,106.82,0.7727,1.5566,1.316
1996-08-01,1.0,809.7,2.4945,8.3105,25.245,2344.0,27.506,35.55,107.1,0.774,1.5522,1.3165
1996-08-02,1.0,809.6,2.4945,8.3104,25.27,2345.0,27.482,35.55,106.81,0.7736,1.5428,1.313
1996-08-05,1.0,810.4,2.492,8.31,25.25,2341.0,27.47,35.64,106.56,0.7732,1.5458,1.3104
1996-08-06,1.0,811.1,2.4897,8.3098,25.245,2339.0,27.468,35.69,106.82,0.7758,1.5392,1.3079
1996-08-07,1.0,811.0,2.49,8.3095,25.275,2343.0,27.485,35.7475,108.02,0.7777,1.5429,1.3075
1996-08-08,1.0,811.1,2.491,8.3095,25.315,2345.0,27.509,35.77,108.27,0.7803,1.5495,1.3069
1996-08-09,1.0,811.0,2.4914,8.309,25.325,2341.0,27.496,35.83,108.23,0.7796,1.5511,1.3106
1996-08-12,1.0,811.0,2.4923,8.3086,25.295,2340.0,27.499,35.8,107.68,0.7781,1.551,1.313
1996-08-13,1.0,811.2,2.4945,8.308,25.285,2340.0,27.503,35.69,107.67,0.7792,1.5492,1.3118
1996-08-14,1.0,815.3,2.4955,8.3074,25.3,2339.0,27.482,35.8375,108.12,0.7814,1.5494,1.3074
1996-08-15,1.0,815.3,2.4915,8.3072,25.305,2341.0,27.485,35.8375,107.85,0.7835,1.5514,1.3065
1996-08-16,1.0,816.3,2.494,8.3069,25.28,2342.0,27.481,35.67,107.73,0.783,1.5481,1.3004
1996-08-19,1.0,818.5,2.4925,8.3066,25.285,2341.0,27.485,35.7,107.83,0.7918,1.5447,1.3041
1996-08-20,1.0,815.3,2.4929,8.3065,25.29,2342.0,27.487,35.64,108.33,0.7856,1.5489,1.3036
1996-08-21,1.0,816.3,2.4925,8.3071,25.3,2343.0,27.487,35.65,108.48,0.7914,1.5505,1.3094
1996-08-22,1.0,815.4,2.495,8.3069,25.305,2343.0,27.487,35.7,108.3,0.7917,1.5508,1.2992
